,Categ,Priority,O*NET-SOC Code,Title,Description,Total Employment,Mean Hourly Wage,25th Percentile Hourly Wage,Median Hourly Wage,75th Percentile Hourly Wage,"Employment change, numeric, 2022-32","Employment change, percent, 2022-32",sustainable_wage,sustainable_wage_ind,stable_employment
789,,,47-2142.00,Paperhangers,"Cover interior walls or ceilings of rooms with decorative wallpaper or fabric, or attach advertising posters on surfaces such as walls and billboards. May remove old materials or prepare surfaces to be papered.","2,220",23.57,15.89,21.6,27.79,0.1,3.7,-3.419999999999998,False,True
790,,,47-2151.00,Pipelayers,"Lay pipe for storm or sanitation sewers, drains, and water mains. Perform any combination of the following tasks: grade trenches or culverts, position pipe, or seal joints.","36,070",24.63,18.42,22.11,28.70,-1.7,-4.4,-2.91,False,False
791,,,47-2152.00,"Plumbers, Pipefitters, and Steamfitters","Assemble, install, alter, and repair pipelines or pipe systems that carry water, steam, air, or other liquids or gases. May install heating and cooling equipment and mechanical control systems. Includes sprinkler fitters.","427,920",31.34,22.42,28.89,37.96,10.9,2.3,3.870000000000001,True,True
792,,,47-2161.00,Plasterers and Stucco Masons,"Apply interior or exterior plaster, cement, stucco, or similar materials. May also set ornamental plaster.","25,950",26.75,19.67,23.91,30.00,0.6,2.1,-1.1099999999999994,False,True
793,,,47-2171.00,Reinforcing Iron and Rebar Workers,"Position and secure steel bars or mesh in concrete forms in order to reinforce concrete. Use a variety of fasteners, rod-bending machines, blowtorches, and hand tools. Includes rod busters.","17,270",27.78,22.00,24.55,30.62,0.3,1.2,-0.46999999999999886,False,True
794,,,47-2181.00,Roofers,"Cover roofs of structures with shingles, slate, asphalt, aluminum, wood, or related materials. May spray roofs, sidings, and walls with material to bind, seal, insulate, or soundproof sections of structures.","131,980",24.96,18.38,23.04,29.06,3.1,2.0,-1.9800000000000004,False,True
795,,,47-2211.00,Sheet Metal Workers,"Fabricate, assemble, install, and repair sheet metal products and equipment, such as ducts, control boxes, drainpipes, and furnace casings. Work may involve any of the following: setting up and operating fabricating machines to cut, bend, and straighten sheet metal; shaping metal over anvils, blocks, or forms using hammer; operating soldering and welding equipment to join sheet metal parts; or inspecting, assembling, and smoothing seams and joints of burred surfaces. Includes sheet metal duct installers who install prefabricated sheet metal ducts used for heating, air conditioning, or other purposes.","120,810",29.47,20.00,26.61,36.74,-0.2,-0.1,1.5899999999999999,True,False
796,,,47-2221.00,Structural Iron and Steel Workers,"Raise, place, and unite iron or steel girders, columns, and other structural members to form completed structures or structural frameworks. May erect metal storage tanks and assemble prefabricated metal buildings.","66,810",31.15,22.56,29.09,38.04,1.3,1.8,4.07,True,True
797,,,47-3011.00,"Helpers--Brickmasons, Blockmasons, Stonemasons, and Tile and Marble Setters","Help brickmasons, blockmasons, stonemasons, or tile and marble setters by performing duties requiring less skill. Duties include using, supplying, or holding materials or tools, and cleaning work area and equipment.","17,730",21.27,17.13,18.96,22.93,-2.0,-10.9,-6.059999999999999,False,False
798,,,47-3012.00,Helpers--Carpenters,"Help carpenters by performing duties requiring less skill. Duties include using, supplying, or holding materials or tools, and cleaning work area and equipment.","24,580",18.69,15.42,18.03,21.57,-1.3,-5.3,-6.989999999999998,False,False
799,,,47-3013.00,Helpers--Electricians,"Help electricians by performing duties requiring less skill. Duties include using, supplying, or holding materials or tools, and cleaning work area and equipment.","71,000",18.67,15.17,17.82,21.50,-2.5,-3.5,-7.199999999999999,False,False
800,,,47-3014.00,"Helpers--Painters, Paperhangers, Plasterers, and Stucco Masons","Help painters, paperhangers, plasterers, or stucco masons by performing duties requiring less skill. Duties include using, supplying, or holding materials or tools, and cleaning work area and equipment.","8,630",18.29,14.75,17.35,20.57,0.1,1.5,-7.669999999999998,False,True
801,,,47-3015.00,"Helpers--Pipelayers, Plumbers, Pipefitters, and Steamfitters","Help plumbers, pipefitters, steamfitters, or pipelayers by performing duties requiring less skill. Duties include using, supplying, or holding materials or tools, and cleaning work area and equipment.","46,760",18.07,14.96,17.47,20.00,1.1,2.3,-7.550000000000001,False,True
802,,,47-3016.00,Helpers--Roofers,"Help roofers by performing duties requiring less skill. Duties include using, supplying, or holding materials or tools, and cleaning work area and equipment.","5,790",19.65,16.08,17.8,21.20,0.1,2.0,-7.219999999999999,False,True
803,,,47-3019.00,"Helpers, Construction Trades, All Other",All construction trades helpers not listed separately.,"27,920",19.61,15.98,18.18,22.23,0.4,1.6,-6.84,False,True
804,,,47-4011.00,Construction and Building Inspectors,"Inspect structures using engineering skills to determine structural soundness and compliance with specifications, building codes, and other regulations. Inspections may be general in nature or may be limited to a specific area, such as electrical systems or plumbing.","128,950",33.72,24.29,31.0,39.54,-2.2,-1.5,5.98,True,False
805,,,47-4011.01,Energy Auditors,"Conduct energy audits of buildings, building systems, or process systems. May also conduct investment grade audits of buildings or systems.","128,950",33.72,24.29,31.0,39.54,-2.2,-1.5,5.98,True,False
806,,,47-4021.00,Elevator and Escalator Installers and Repairers,"Assemble, install, repair, or maintain electric or hydraulic freight or passenger elevators, escalators, or dumbwaiters.","24,380",45.17,31.16,47.6,57.38,0.4,1.5,22.580000000000002,True,True
807,,,47-4031.00,Fence Erectors,"Erect and repair fences and fence gates, using hand and power tools.","27,060",21.05,16.92,19.16,23.37,-0.3,-0.7,-5.859999999999999,False,False
808,,,47-4041.00,Hazardous Materials Removal Workers,"Identify, remove, pack, transport, or dispose of hazardous materials, including asbestos, lead-based paint, waste oil, fuel, transmission fluid, radioactive materials, or contaminated soil. Specialized training and certification in hazardous materials handling or a confined entry permit are generally required. May operate earth-moving equipment or trucks.","46,780",24.82,18.10,22.45,29.30,0.4,0.8,-2.5700000000000003,False,True
809,,,47-4051.00,Highway Maintenance Workers,"Maintain highways, municipal and rural roads, airport runways, and rights-of-way. Duties include patching broken or eroded pavement and repairing guard rails, highway markers, and snow fences. May also mow or clear brush from along road, or plow snow from roadway.","143,330",22.02,17.62,21.6,25.19,12.0,7.9,-3.419999999999998,False,True
810,,,47-4061.00,Rail-Track Laying and Maintenance Equipment Operators,"Lay, repair, and maintain track for standard or narrow-gauge railroad equipment used in regular railroad service or in plant yards, quarries, sand and gravel pits, and mines. Includes ballast cleaning machine operators and railroad bed tamping machine operators.","18,600",30.69,22.92,30.4,37.95,0.2,1.4,5.379999999999999,True,True
811,,,47-4071.00,Septic Tank Servicers and Sewer Pipe Cleaners,"Clean and repair septic tanks, sewer lines, or drains. May patch walls and partitions of tank, replace damaged drain tile, or repair breaks in underground piping.","27,660",22.87,17.88,21.93,26.25,2.2,7.4,-3.09,False,True
815,,,47-5011.00,"Derrick Operators, Oil and Gas",Rig derrick equipment and operate pumps to circulate mud or fluid through drill hole.,"10,950",25.85,20.96,24.62,29.60,0.1,0.5,-0.3999999999999986,False,True
816,,,47-5012.00,"Rotary Drill Operators, Oil and Gas","Set up or operate a variety of drills to remove underground oil and gas, or remove core samples for testing during oil and gas exploration.","12,190",29.06,22.23,26.57,35.00,0.0,0.1,1.5500000000000007,True,False
817,,,47-5013.00,"Service Unit Operators, Oil and Gas","Operate equipment to increase oil flow from producing wells or to remove stuck pipe, casing, tools, or other obstructions from drilling wells. Includes fishing-tool technicians.","36,320",27.49,19.72,24.11,31.09,0.1,0.1,-0.9100000000000001,False,True
818,,,47-5022.00,"Excavating and Loading Machine and Dragline Operators, Surface Mining","Operate or tend machinery at surface mining site, equipped with scoops, shovels, or buckets to excavate and load loose materials.","33,670",25.72,19.59,23.24,28.85,-1.4,-3.8,-1.7800000000000011,False,False
819,,,47-5023.00,"Earth Drillers, Except Oil and Gas","Operate a variety of drills such as rotary, churn, and pneumatic to tap subsurface water and salt deposits, to remove core samples during mineral exploration or soil testing, and to facilitate the use of explosives in mining or construction. Includes horizontal and earth boring machine operators.","19,010",27.52,21.99,24.88,31.22,0.4,2.2,-0.14000000000000057,False,True
820,,,47-5032.00,"Explosives Workers, Ordnance Handling Experts, and Blasters","Place and detonate explosives to demolish structures or to loosen, remove, or displace earth, rock, or other materials. May perform specialized handling, storage, and accounting procedures.","4,710",29.60,22.93,27.24,35.03,0.1,1.1,2.219999999999999,True,True
821,,,47-5041.00,Continuous Mining Machine Operators,"Operate self-propelled mining machines that rip coal, metal and nonmetal ores, rock, stone, or sand from the mine face and load it onto conveyors, shuttle cars, or trucks in a continuous operation.","13,500",27.46,22.91,27.58,31.25,-0.4,-3.2,2.5599999999999987,True,False
822,,,47-5043.00,"Roof Bolters, Mining",Operate machinery to install roof support bolts in underground mine.,"1,700",30.77,26.09,28.95,34.91,-0.5,-28.5,3.9299999999999997,True,False
823,,,47-5044.00,"Loading and Moving Machine Operators, Underground Mining","Operate underground loading or moving machine to load or move coal, ore, or rock using shuttle or mine car or conveyors. Equipment may include power shovels, hoisting engines equipped with cable-drawn scraper or scoop, or machines equipped with gathering arms and conveyor.","5,210",30.01,25.34,30.73,33.72,-1.0,-17.7,5.710000000000001,True,False
824,,,47-5049.00,"Underground Mining Machine Operators, All Other",All underground mining machine operators not listed separately.,"2,270",29.81,23.01,30.86,33.80,-0.3,-12.5,5.84,True,False
825,,,47-5051.00,"Rock Splitters, Quarry","Separate blocks of rough dimension stone from quarry mass using jackhammers, wedges, or chop saws.","3,910",22.60,17.68,22.12,26.94,0.1,1.9,-2.8999999999999986,False,True
826,,,47-5071.00,"Roustabouts, Oil and Gas",Assemble or repair oil field equipment using hand and power tools. Perform other tasks as needed.,"39,100",21.99,17.69,20.96,24.41,1.2,2.9,-4.059999999999999,False,True
827,,,47-5081.00,Helpers--Extraction Workers,"Help extraction craft workers, such as earth drillers, blasters and explosives workers, derrick operators, and mining machine operators, by performing duties requiring less skill. Duties include supplying equipment or cleaning work area.","6,910",21.35,17.47,20.73,25.07,0.1,0.8,-4.289999999999999,False,True
828,,,47-5099.00,"Extraction Workers, All Other",All extraction workers not listed separately.,"6,290",25.59,20.65,24.81,29.31,-0.1,-1.8,-0.21000000000000085,False,False
829,,,49-1011.00,"First-Line Supervisors of Mechanics, Installers, and Repairers","Directly supervise and coordinate the activities of mechanics, installers, and repairers. May also advise customers on recommended services. Excludes team or work leaders.","559,050",36.55,27.29,35.16,44.50,14.0,2.4,10.139999999999997,True,True
830,,,49-2011.00,"Computer, Automated Teller, and Office Machine Repairers","Repair, maintain, or install computers, word processing systems, automated teller machines, and electronic office machines, such as duplicating and fax machines.","81,440",22.66,17.60,21.59,26.77,-10.4,-10.8,-3.4299999999999997,False,False
831,,,49-2093.00,"Electrical and Electronics Installers and Repairers, Transportation Equipment","Install, adjust, or maintain mobile electronics communication equipment, including sound, sonar, security, navigation, and surveillance systems on trains, watercraft, or other mobile equipment.","8,530",34.49,27.94,35.4,40.63,0.4,4.8,10.379999999999999,True,True
832,,,49-2095.00,"Electrical and Electronics Repairers, Powerhouse, Substation, and Relay","Inspect, test, repair, or maintain electrical equipment in generating stations, substations, and in-service relays.","25,440",42.68,34.15,45.06,50.35,-0.7,-2.7,20.040000000000003,True,False
833,,,49-2097.00,Audiovisual Equipment Installers and Repairers,"Install, repair, or adjust audio or television receivers, stereo systems, camcorders, video systems, or other electronic entertainment equipment in homes or other venues. May perform routine maintenance.","22,200",23.29,17.76,21.61,27.40,-1.8,-6.5,-3.41,False,False
834,,,49-2098.00,Security and Fire Alarm Systems Installers,"Install, program, maintain, and repair security and fire alarm wiring and equipment. Ensure that work is in accordance with relevant codes.","80,720",26.10,19.40,24.1,30.41,2.3,2.8,-0.9199999999999982,False,True
835,,,49-3021.00,Automotive Body and Related Repairers,Repair and refinish automotive vehicle bodies and straighten vehicle frames.,"138,760",25.59,18.59,22.92,29.45,1.9,1.2,-2.099999999999998,False,True
836,,,49-3022.00,Automotive Glass Installers and Repairers,Replace or repair broken windshields and window glass in motor vehicles.,"17,370",21.11,17.32,21.01,23.84,0.4,1.7,-4.009999999999998,False,True
837,,,49-3023.00,Automotive Service Technicians and Mechanics,"Diagnose, adjust, repair, or overhaul automotive vehicles.","664,070",23.89,17.27,22.58,29.20,12.8,1.6,-2.4400000000000013,False,True
838,,,49-3031.00,Bus and Truck Mechanics and Diesel Engine Specialists,"Diagnose, adjust, repair, or overhaul buses and trucks, or maintain and repair any type of diesel engines. Includes mechanics working primarily with automobile or marine diesel engines.","271,720",26.99,21.96,26.14,30.86,2.5,0.9,1.120000000000001,True,True
839,,,49-3041.00,Farm Equipment Mechanics and Service Technicians,"Diagnose, adjust, repair, or overhaul farm machinery and vehicles, such as tractors, harvesters, dairy equipment, and irrigation systems.","35,280",24.00,18.42,23.08,28.87,3.7,8.1,-1.9400000000000013,False,True
840,,,49-3042.00,"Mobile Heavy Equipment Mechanics, Except Engines","Diagnose, adjust, repair, or overhaul mobile mechanical, hydraulic, and pneumatic equipment, such as cranes, bulldozers, graders, and conveyors, used in construction, logging, and mining.","158,350",28.64,23.00,28.58,33.04,8.6,5.1,3.5599999999999987,True,True
841,,,49-3043.00,Rail Car Repairers,"Diagnose, adjust, repair, or overhaul railroad rolling stock, mine cars, or mass transit rail cars.","19,830",29.79,22.62,30.05,35.88,0.7,3.6,5.030000000000001,True,True
842,,,49-3051.00,Motorboat Mechanics and Service Technicians,Repair and adjust electrical and mechanical equipment of inboard or inboard-outboard boat engines.,"24,920",24.17,18.39,23.21,28.67,1.7,5.7,-1.8099999999999987,False,True
843,,,49-3052.00,Motorcycle Mechanics,"Diagnose, adjust, repair, or overhaul motorcycles, scooters, mopeds, dirt bikes, or similar motorized vehicles.","14,700",21.51,16.83,20.85,24.79,0.3,1.8,-4.169999999999998,False,True
844,,,49-3053.00,Outdoor Power Equipment and Other Small Engine Mechanics,"Diagnose, adjust, repair, or overhaul small engines used to power lawn mowers, chain saws, recreational sporting equipment, and related equipment.","35,570",20.48,16.67,19.25,23.33,0.5,1.2,-5.77,False,True
845,,,49-3091.00,Bicycle Repairers,Repair and service bicycles.,"13,760",17.68,14.75,17.43,20.13,0.5,3.8,-7.59,False,True
846,,,49-3092.00,Recreational Vehicle Service Technicians,"Diagnose, inspect, adjust, repair, or overhaul recreational vehicles including travel trailers. May specialize in maintaining gas, electrical, hydraulic, plumbing, or chassis/towing systems as well as repairing generators, appliances, and interior components. Includes workers who perform customized van conversions.","17,190",22.75,17.67,21.65,26.38,1.7,9.8,-3.370000000000001,False,True
847,,,49-3093.00,Tire Repairers and Changers,Repair and replace tires.,"99,980",16.81,14.12,16.46,18.09,1.2,1.1,-8.559999999999999,False,True
848,,,49-9011.00,Mechanical Door Repairers,"Install, service, or repair automatic door mechanisms and hydraulic doors. Includes garage door mechanics.","27,330",23.27,18.27,22.6,27.07,2.7,9.6,-2.419999999999998,False,True
849,,,49-9012.00,"Control and Valve Installers and Repairers, Except Mechanical Door","Install, repair, and maintain mechanical regulating and controlling devices, such as electric meters, gas regulators, thermostats, safety and flow valves, and other mechanical governors.","46,410",33.37,23.35,31.16,43.11,-0.3,-0.6,6.140000000000001,True,False
850,,,49-9021.00,"Heating, Air Conditioning, and Refrigeration Mechanics and Installers","Install or repair heating, central air conditioning, HVAC, or refrigeration systems, including oil burners, hot-air furnaces, and heating stoves.","374,770",27.63,21.20,24.71,31.56,23.0,5.5,-0.3099999999999987,False,True
851,,,49-9031.00,Home Appliance Repairers,"Repair, adjust, or install all types of electric or gas household appliances, such as refrigerators, washers, dryers, and ovens.","29,370",22.84,17.48,22.12,27.08,-1.6,-4.3,-2.8999999999999986,False,False
852,,,49-9044.00,Millwrights,"Install, dismantle, or move machinery and heavy equipment according to layout plans, blueprints, or other drawings.","40,930",29.69,23.56,29.29,35.60,1.3,3.0,4.27,True,True
853,,,49-9045.00,"Refractory Materials Repairers, Except Brickmasons","Build or repair equipment such as furnaces, kilns, cupolas, boilers, converters, ladles, soaking pits, and ovens, using refractory materials.",580,24.52,18.16,24.3,30.74,-0.1,-21.4,-0.7199999999999989,False,False
854,,,49-9051.00,Electrical Power-Line Installers and Repairers,Install or repair cables or wires used in electrical power or distribution systems. May erect poles and light or heavy duty transmission towers.,"119,510",39.79,29.90,39.59,49.07,3.5,2.8,14.570000000000004,True,True
855,,,49-9061.00,Camera and Photographic Equipment Repairers,"Repair and adjust cameras and photographic equipment, including commercial video and motion picture camera equipment.","2,120",22.53,17.16,21.18,24.39,0.0,1.1,-3.84,False,False
856,,,49-9062.00,Medical Equipment Repairers,"Test, adjust, or repair biomedical or electromedical equipment.","58,830",29.30,20.90,27.82,36.70,8.8,13.2,2.8000000000000007,True,True
857,,,49-9063.00,Musical Instrument Repairers and Tuners,"Repair percussion, stringed, reed, or wind instruments. May specialize in one area, such as piano tuning.","6,330",20.73,14.75,18.34,23.67,-0.7,-9.4,-6.68,False,False
858,,,49-9064.00,Watch and Clock Repairers,"Repair, clean, and adjust mechanisms of timing instruments, such as watches and clocks. Includes watchmakers, watch technicians, and mechanical timepiece repairers.","1,880",23.84,15.59,23.25,28.66,-0.6,-29.8,-1.7699999999999996,False,False
859,,,49-9069.00,"Precision Instrument and Equipment Repairers, All Other",All precision instrument and equipment repairers not listed separately.,"10,810",30.76,23.99,29.66,36.81,0.0,0.0,4.640000000000001,True,False
860,,,49-9071.00,"Maintenance and Repair Workers, General","Perform work involving the skills of two or more maintenance or craft occupations to keep machines, mechanical equipment, or the structure of a building in repair. Duties may involve pipe fitting; HVAC maintenance; insulating; welding; machining; carpentry; repairing electrical or mechanical equipment; installing, aligning, and balancing new equipment; and repairing buildings, floors, or stairs.","1,485,990",22.66,17.21,21.62,27.59,57.2,3.6,-3.3999999999999986,False,True
861,,,49-9091.00,"Coin, Vending, and Amusement Machine Servicers and Repairers","Install, service, adjust, or repair coin, vending, or amusement machines including video games, juke boxes, pinball machines, or slot machines.","35,790",20.43,15.28,19.08,23.98,-0.7,-1.7,-5.940000000000001,False,False
862,,,49-9092.00,Commercial Divers,"Work below surface of water, using surface-supplied air or scuba equipment to inspect, repair, remove, or install equipment and structures. May use a variety of power and hand tools, such as drills, sledgehammers, torches, and welding equipment. May conduct tests or experiments, rig explosives, or photograph structures or marine life.","3,860",41.17,23.73,32.84,51.51,0.3,6.0,7.820000000000004,True,True
863,,,49-9094.00,Locksmiths and Safe Repairers,"Repair and open locks, make keys, change locks and safe combinations, and install and repair safes.","15,240",24.14,17.70,22.79,28.90,-2.0,-11.1,-2.2300000000000004,False,False
864,,,49-9095.00,Manufactured Building and Mobile Home Installers,Move or install mobile homes or prefabricated buildings.,"3,630",18.28,14.87,17.7,20.59,-0.9,-21.0,-7.32,False,False
865,,,49-9096.00,Riggers,"Set up or repair rigging for construction projects, manufacturing plants, logging yards, ships and shipyards, or for the entertainment industry.","19,260",28.22,19.95,26.29,34.09,0.3,1.4,1.2699999999999996,True,True
866,,,49-9097.00,Signal and Track Switch Repairers,"Install, inspect, test, maintain, or repair electric gate crossings, signals, signal equipment, track switches, section lines, or intercommunications systems within a railroad system.","6,880",37.20,32.87,39.09,41.72,0.1,1.2,14.070000000000004,True,True
867,,,49-9098.00,"Helpers--Installation, Maintenance, and Repair Workers","Help installation, maintenance, and repair workers in maintenance, parts replacement, and repair of vehicles, industrial machinery, and electrical and electronic equipment. Perform duties such as furnishing tools, materials, and supplies to other workers; cleaning work area, machines, and tools; and holding materials or tools for other workers.","93,650",17.67,14.35,16.88,19.80,2.4,2.5,-8.14,False,True
868,,,49-9099.00,"Installation, Maintenance, and Repair Workers, All Other","All installation, maintenance, and repair workers not listed separately.","172,980",22.98,17.34,21.39,27.20,2.9,1.5,-3.629999999999999,False,True
869,,,51-1011.00,First-Line Supervisors of Production and Operating Workers,"Directly supervise and coordinate the activities of production and operating workers, such as inspectors, precision workers, machine setters and operators, assemblers, fabricators, and plant and system operators. Excludes team or work leaders.","659,930",33.22,23.80,30.53,38.74,1.9,0.3,5.510000000000002,True,True
870,,,51-3011.00,Bakers,"Mix and bake ingredients to produce breads, rolls, cookies, cakes, pies, pastries, or other baked goods.","205,300",16.41,13.71,15.76,18.01,10.8,4.9,-9.26,False,True
871,,,51-3021.00,Butchers and Meat Cutters,"Cut, trim, or prepare consumer-sized portions of meat for use or sale in retail establishments.","129,400",18.36,14.53,17.76,21.71,-1.6,-1.2,-7.259999999999998,False,False
872,,,51-3022.00,"Meat, Poultry, and Fish Cutters and Trimmers","Use hands or hand tools to perform routine cutting and trimming of meat, poultry, and seafood.","133,460",16.87,14.42,16.86,18.80,2.8,2.0,-8.16,False,True
873,,,51-3023.00,Slaughterers and Meat Packers,"Perform nonroutine or precision functions involving the preparation of large portions of meat. Work may include specialized slaughtering tasks, cutting standard or premium cuts of meat for marketing, making sausage, or wrapping meats. Work typically occurs in slaughtering, meat packing, or wholesale establishments.","78,660",16.79,14.76,16.94,18.48,-0.8,-1.0,-8.079999999999998,False,False
874,,,51-3091.00,"Food and Tobacco Roasting, Baking, and Drying Machine Operators and Tenders","Operate or tend food or tobacco roasting, baking, or drying equipment, including hearth ovens, kiln driers, roasters, char kilns, and vacuum drying equipment.","20,010",19.12,15.10,18.17,22.39,0.7,3.0,-6.849999999999998,False,True
875,,,51-3092.00,Food Batchmakers,Set up and operate equipment that mixes or blends ingredients used in the manufacturing of food products. Includes candy makers and cheese makers.,"166,520",18.61,14.84,17.59,22.28,13.4,7.8,-7.43,False,True
876,,,51-3093.00,Food Cooking Machine Operators and Tenders,"Operate or tend cooking equipment, such as steam cooking vats, deep fry cookers, pressure cookers, kettles, and boilers, to prepare food products.","26,740",18.15,14.46,17.64,21.07,0.4,1.6,-7.379999999999999,False,True
877,,,51-3099.00,"Food Processing Workers, All Other",All food processing workers not listed separately.,"47,790",17.04,14.72,16.69,18.52,1.9,3.9,-8.329999999999998,False,True
878,,,51-5111.00,Prepress Technicians and Workers,Format and proof text and images submitted by designers and clients into finished pages that can be printed. Includes digital and photo typesetting. May produce printing plates.,"25,250",21.58,17.03,20.94,24.34,-4.4,-17.1,-4.079999999999998,False,False
879,,,51-5112.00,Printing Press Operators,"Set up and operate digital, letterpress, lithographic, flexographic, gravure, or other printing machines. Includes short-run offset printing presses.","150,010",20.55,16.24,18.92,23.48,-13.2,-8.5,-6.099999999999998,False,False
880,,,51-5113.00,Print Binding and Finishing Workers,Bind books and other publications or finish printed products by hand or machine. May set up binding and finishing machines.,"39,030",18.68,14.81,17.77,22.01,-6.8,-16.4,-7.25,False,False
881,,,51-6011.00,Laundry and Dry-Cleaning Workers,"Operate or tend washing or dry-cleaning machines to wash or dry-clean industrial or household articles, such as cloth garments, suede, leather, furs, blankets, draperies, linens, rugs, and carpets. Includes spotters and dyers of these articles.","175,730",14.26,11.98,13.97,15.98,-2.3,-1.3,-11.049999999999999,False,False
882,,,51-6021.00,"Pressers, Textile, Garment, and Related Materials",Press or shape articles by hand or machine.,"28,570",14.73,13.00,14.27,16.48,-6.5,-21.8,-10.75,False,False
883,,,51-6031.00,Sewing Machine Operators,"Operate or tend sewing machines to join, reinforce, decorate, or perform related sewing operations in the manufacture of garment or nongarment products.","116,750",15.93,13.61,15.26,17.80,-21.6,-15.2,-9.76,False,False
884,,,51-6041.00,Shoe and Leather Workers and Repairers,"Construct, decorate, or repair leather and leather-like products, such as luggage, shoes, and saddles. May use hand tools.","8,860",16.64,13.31,15.61,18.62,-1.1,-11.0,-9.41,False,False
885,,,51-6042.00,Shoe Machine Operators and Tenders,"Operate or tend a variety of machines to join, decorate, reinforce, or finish shoes and shoe parts.","2,960",16.42,13.60,15.89,18.13,-0.4,-10.9,-9.129999999999999,False,False
886,,,51-6051.00,"Sewers, Hand","Sew, join, reinforce, or finish, usually with needle and thread, a variety of manufactured items. Includes weavers and stitchers.","3,440",16.08,13.84,15.16,17.68,-1.1,-15.8,-9.86,False,False
887,,,51-6052.00,"Tailors, Dressmakers, and Custom Sewers","Design, make, alter, repair, or fit garments.","16,870",17.90,14.23,16.48,20.36,-4.6,-13.6,-8.54,False,False
888,,,51-6061.00,Textile Bleaching and Dyeing Machine Operators and Tenders,"Operate or tend machines to bleach, shrink, wash, dye, or finish textiles or synthetic or glass fibers.","6,640",16.30,13.65,15.71,17.99,-0.7,-9.5,-9.309999999999999,False,False
889,,,51-6062.00,"Textile Cutting Machine Setters, Operators, and Tenders","Set up, operate, or tend machines that cut textiles.","10,700",16.81,14.24,16.55,18.72,-1.2,-10.8,-8.469999999999999,False,False
890,,,51-6063.00,"Textile Knitting and Weaving Machine Setters, Operators, and Tenders","Set up, operate, or tend machines that knit, loop, weave, or draw in textiles.","16,900",17.17,14.38,17.19,18.93,-1.9,-10.5,-7.829999999999998,False,False
891,,,51-6064.00,"Textile Winding, Twisting, and Drawing Out Machine Setters, Operators, and Tenders","Set up, operate, or tend machines that wind or twist textiles; or draw out and combine sliver, such as wool, hemp, or synthetic fibers. Includes slubber machine and drawing frame operators.","23,830",16.64,14.67,16.21,17.94,-2.2,-8.6,-8.809999999999999,False,False
892,,,51-6091.00,"Extruding and Forming Machine Setters, Operators, and Tenders, Synthetic and Glass Fibers","Set up, operate, or tend machines that extrude and form continuous filaments from synthetic materials, such as liquid polymer, rayon, and fiberglass.","14,460",20.56,17.07,19.16,23.44,-0.4,-2.3,-5.859999999999999,False,False
893,,,51-6092.00,Fabric and Apparel Patternmakers,Draw and construct sets of precision master fabric patterns or layouts. May also mark and cut fabrics and apparel.,"3,070",32.13,18.34,29.0,41.17,-0.2,-7.4,3.9800000000000004,True,False
894,,,51-6093.00,Upholsterers,"Make, repair, or replace upholstery for household furniture or transportation vehicles.","26,990",20.14,16.09,19.04,22.67,-0.8,-2.5,-5.98,False,False
895,,,51-6099.00,"Textile, Apparel, and Furnishings Workers, All Other","All textile, apparel, and furnishings workers not listed separately.","12,810",17.08,13.95,15.69,18.45,-1.1,-7.8,-9.33,False,False
896,,,51-7011.00,Cabinetmakers and Bench Carpenters,"Cut, shape, and assemble wooden articles or set up and operate a variety of woodworking machines, such as power saws, jointers, and mortisers to surface, cut, or shape lumber or to fabricate parts for wood products.","95,980",20.25,16.61,18.66,22.91,-2.0,-1.9,-6.359999999999999,False,False
897,,,51-7021.00,Furniture Finishers,"Shape, finish, and refinish damaged, worn, or used furniture or new high-grade furniture to specified color or finish.","14,990",19.17,15.39,18.25,22.00,-0.1,-0.7,-6.77,False,False
898,,,51-7031.00,"Model Makers, Wood",Construct full-size and scale wooden precision models of products. Includes wood jig builders and loft workers.,720,25.39,18.28,22.57,28.99,0.0,-3.6,-2.4499999999999993,False,False
899,,,51-7032.00,"Patternmakers, Wood","Plan, lay out, and construct wooden unit or sectional patterns used in forming sand molds for castings.",330,21.98,18.36,21.29,24.11,0.0,-5.1,-3.7300000000000004,False,False
900,,,51-7041.00,"Sawing Machine Setters, Operators, and Tenders, Wood","Set up, operate, or tend wood sawing machines. May operate computer numerically controlled (CNC) equipment. Includes lead sawyers.","46,400",18.00,14.58,17.44,20.70,0.1,0.1,-7.579999999999998,False,True
901,,,51-7042.00,"Woodworking Machine Setters, Operators, and Tenders, Except Sawing","Set up, operate, or tend woodworking machines, such as drill presses, lathes, shapers, routers, sanders, planers, and wood nailing machines. May operate computer numerically controlled (CNC) equipment.","63,680",18.30,14.96,17.71,21.29,-0.6,-1.0,-7.309999999999999,False,False
902,,,51-7099.00,"Woodworkers, All Other",All woodworkers not listed separately.,"9,120",17.73,14.01,17.01,20.33,-0.5,-3.6,-8.009999999999998,False,False
903,,,51-8011.00,Nuclear Power Reactor Operators,"Operate or control nuclear reactors. Move control rods, start and stop equipment, monitor and adjust controls, and record data in logs. Implement emergency procedures when needed. May respond to abnormalities, determine cause, and recommend corrective action.","5,450",56.50,48.17,55.71,62.99,-0.2,-3.3,30.69,True,False
904,,,51-8012.00,Power Distributors and Dispatchers,"Coordinate, regulate, or distribute electricity or steam.","9,380",48.73,39.94,48.87,56.90,-0.5,-5.0,23.849999999999998,True,False
